rating,date,content,review_vector
5.0,2024.09.01,no wonder this film won an oscar its amazing,"[ 0.05247778  0.0015775  -0.00269378  0.01037178  0.00799869 -0.00918619
  0.00067013  0.05642479 -0.00387408 -0.02924409 -0.01584148  0.00586981
  0.01034343  0.02375116  0.01276259  0.00206585 -0.00475124  0.02226553
  0.02778064  0.03254699  0.00193264  0.00375564  0.01335384  0.00020657
  0.01364799  0.01174116  0.00867845 -0.00711293 -0.00211901 -0.01711613
  0.02373282 -0.00738526  0.00378109  0.01181862 -0.00758038  0.01122821
  0.04644328  0.02342074 -0.01720078  0.02219672 -0.00537381  0.0006865
 -0.02086568  0.00817003 -0.01653704  0.00693154 -0.00023725  0.0088269
  0.02083208 -0.01281182  0.00199604  0.0101505  -0.00799465  0.02070574
 -0.00677992  0.00929154 -0.00884686 -0.00782975  0.00209152 -0.0161934
  0.00421202 -0.00155762 -0.00681206  0.02966539 -0.00564752 -0.02449996
 -0.00604063  0.00821055 -0.00566619 -0.0048858  -0.01633348  0.00353345
 -0.00686405 -0.00323896 -0.00168975 -0.00440916 -0.01492398  0.00867754
 -0.02489721  0.00549904 -0.0042185  -0.01465737  0.00088846 -0.00432765
 -0.01872254 -0.00991247 -0.00600156 -0.01217537 -0.00813206  0.00357933
 -0.00944513  0.00926721  0.01521935 -0.0085965  -0.01489775  0.0038912
  0.01584968  0.00301539 -0.00494193  0.00556958]"
5.0,2024.08.31,best movie ive seen in 2024 by far checks every box for a great film  character development plot twists script acting and an incredible story arc a must see indeed,"[ 0.0453525  -0.00555618 -0.00058345  0.00477814  0.00225627  0.00750757
 -0.00328778  0.04246344 -0.00348321 -0.01868947 -0.01108484  0.00596531
  0.00738017  0.00769557  0.01892713 -0.00899358 -0.00253568  0.01311927
 -0.00058467  0.00309401 -0.00115616  0.00656651  0.00604688  0.0008915
 -0.00428759 -0.00058177  0.00942692 -0.00103231  0.00168914 -0.00580414
  0.00147457 -0.00133029 -0.00069316  0.00832924 -0.01155026  0.00013597
  0.00661354 -0.00964873 -0.00452437  0.00533385  0.01504978  0.00339687
  0.00517332  0.00891451  0.00449681  0.00637101 -0.00525618  0.00142829
  0.00139779  0.00072173  0.00605842 -0.00139486  0.00104746  0.01313687
  0.01074724  0.0163958  -0.00786374 -0.01758923  0.01678041 -0.00123894
  0.00765312 -0.00161368 -0.00961925  0.00713879 -0.0123141   0.00146696
  0.00946891 -0.01388574 -0.00143205  0.00977151 -0.00832132 -0.00414323
  0.0019903  -0.00273249  0.01056924  0.00474578 -0.00840039  0.00176
  0.01340319  0.00201133  0.00678889 -0.00463402 -0.00057928 -0.00839116
 -0.00148565  0.00874997 -0.01123222  0.00164645  0.00189314 -0.00977598
 -0.00696169  0.00388669 -0.00068843  0.00276035 -0.00317638  0.00239913
  0.00332742  0.00079442  0.00520885 -0.01211158]"
5.0,2024.08.30,great movie very metaphorical,"[ 4.61240448e-02 -8.71929061e-03 -5.64902555e-04 -3.61142308e-03
 -1.08297099e-05  4.29024221e-04 -2.26433971e-03  4.75618318e-02
 -8.29591881e-04 -3.28588635e-02 -2.02781223e-02 -6.72144722e-03
  1.32785467e-02  5.56566054e-03 -1.55505468e-03 -7.18148611e-03
 -2.78798006e-02  2.15531234e-02 -1.76982041e-02 -1.36141395e-02
  4.04359680e-03  1.16644679e-02  9.87822656e-03 -1.54384989e-02
 -3.45613854e-03 -4.60834242e-04 -1.54157998e-02  2.50320649e-03
 -4.76807449e-03 -2.59363931e-03  1.36790331e-05 -3.60320555e-05
  1.28906425e-02  1.51117323e-02 -1.97626036e-02  3.26730218e-03
 -3.45360767e-03 -5.83503675e-03  1.28746824e-03  7.15739466e-03
  2.02038721e-03  6.58852700e-03  1.37420902e-02  1.35349045e-02
 -2.45796591e-02 -3.98509484e-03  7.41727185e-03  8.74155480e-03
 -1.71056706e-02 -7.73687242e-03  3.15563791e-02 -1.01516051e-02
  6.82810787e-03  8.23939033e-03  7.72216590e-03 -2.22186721e-03
  9.91611555e-03 -4.20584716e-03  1.31204827e-02  1.16343703e-02
 -9.25984699e-03 -1.53040700e-02  4.30104882e-03 -1.83689725e-02
  1.39915533e-02  1.13402875e-02 -5.30695077e-03  1.82473660e-03
 -5.43146804e-02 -1.42576145e-02 -1.25497058e-02  7.46038742e-04
 -9.82811768e-03  1.62697339e-03  2.06366498e-02  7.44221266e-03
  2.10136529e-02  3.29245726e-04 -1.28001794e-02  8.11019540e-03
  1.08867045e-02  1.05494708e-02 -2.63338052e-02 -1.33555499e-04
  1.78543422e-02  1.60503816e-02  1.26945972e-02  2.34237369e-02
  5.15414821e-03 -1.09353196e-02 -1.10744722e-02  5.20127546e-03
  6.02440722e-03  1.42493742e-02 -4.78311349e-03 -1.47333257e-02
  3.70028056e-02  2.09583454e-02 -2.11218689e-02 -5.83205232e-03]"
5.0,2024.08.27,its sad sometimes seeing the diferences between the people who has a lot of money an the people tha dont this movie explore that feeling and how that feeling of being diferent is slowly grown up and becoming angry violence,"[ 0.04794883 -0.00852119 -0.00085173 -0.00121582  0.00025119  0.01922233
 -0.00136964  0.05695437  0.00101372  0.01393362  0.00593397  0.0012925
  0.00217407 -0.00147158  0.00028589 -0.01101874  0.01324141  0.01947296
  0.0076461   0.00181162 -0.00097154  0.01413547  0.00032195  0.00034777
 -0.00467707  0.00334971  0.00889626 -0.00461142 -0.00406573 -0.00017832
  0.01426113 -0.00975433 -0.00932272 -0.00773968  0.00206605  0.00723933
  0.00500043  0.00043773 -0.0045189  -0.00754008 -0.00544531 -0.01437096
 -0.00304874 -0.00473981 -0.00293239 -0.00768654 -0.00010801  0.00361011
 -0.00544041 -0.00783585  0.00016101 -0.0033727  -0.00483515  0.00969038
  0.00533649 -0.0139415  -0.00361841 -0.00876191  0.01343392  0.00382215
  0.00051468  0.00141564  0.00433276 -0.01096368  0.00360248 -0.00761737
  0.00536715  0.01218515 -0.00794386 -0.01020945 -0.00288962  0.00641397
 -0.0120427   0.01526615 -0.00197333 -0.00396758 -0.00089733 -0.01012772
 -0.00761629  0.01681971  0.01546506  0.00941187  0.01787242 -0.01454391
 -0.00832256  0.00510366  0.00249961  0.00083714  0.00562153  0.00336861
  0.00639375 -0.00429256 -0.00239732 -0.00535811 -0.00683829 -0.00261675
 -0.0131104  -0.0093005   0.00886691 -0.01146576]"
4.5,2024.08.25,dark comedy that ending rip,"[ 4.5428406e-02 -7.9834610e-03  6.2795138e-05  6.2092399e-04
 -2.4581333e-03  4.1190892e-02 -6.3078292e-03  4.2906217e-02
  1.3409914e-03 -1.7509628e-02  6.3384520e-03 -1.1955672e-02
 -6.0288096e-03  2.1430789e-03 -3.2556113e-02  3.3928059e-02
 -1.7173696e-02 -2.3903063e-02  1.2611188e-02  3.5379231e-03
  8.0072833e-03 -3.6098398e-02 -1.0304275e-02  2.2139208e-02
  1.8097907e-02 -1.4804964e-02 -3.1668663e-03  9.8878331e-03
  6.2667700e-03 -1.5357283e-03  4.9935810e-02 -3.0357048e-02
  8.6545888e-03  2.5555015e-02 -8.6721461e-03 -1.6840523e-02
  9.2094735e-04 -1.0184886e-02  1.7710521e-03  5.2668266e-03
  1.8626025e-02 -2.8317068e-02 -1.3742827e-02 -1.4534104e-02
 -5.7892450e-03 -1.0146769e-02 -2.5659204e-02 -1.6256934e-03
 -7.3396703e-03  5.3825383e-03 -2.2536622e-02  5.1133558e-03
  2.2924742e-02 -1.6694714e-03 -3.0304369e-02  1.1333960e-02
 -2.2853496e-02 -8.6957878e-03 -9.1254488e-03  3.0084308e-02
  8.0687078e-03  1.2262220e-02 -1.0969540e-02  9.6249365e-04
  2.2119364e-02  6.2258556e-03  1.9985119e-02  7.9529686e-03
 -2.1009271e-03  1.2711753e-02  2.0141305e-02 -4.5953160e-03
  8.1334235e-03 -1.7117616e-02  1.2598686e-02  2.7260785e-03
 -1.2451257e-02 -3.5319298e-03 -1.6614379e-02  2.0845056e-02
  1.7176276e-02  3.2074176e-02  1.5794192e-02  6.8011484e-03
 -2.3872402e-02 -1.1188438e-03 -1.2775272e-02  1.0801691e-02
 -3.2775149e-02  2.3731117e-03  2.9464276e-03 -1.8111968e-02
 -8.7090600e-03  1.7245332e-02  3.0314287e-03 -2.3844941e-03
 -3.4480803e-02  1.3821909e-02  1.9861842e-02 -2.5249377e-03]"
5.0,2024.08.25,parasite offers a disturbing analysis of current social disparities delving deeply into the complexities of modern capitalism the movie presents a meticulously structured narrative and uses a powerful metaphor to illustrate the tensions of a divided society as an engaging class warfare thriller bong joonho not only critiques the system but does so in a provocative and original way avoiding didacticism the result is a cinematic experience that challenges and intrigues providing deep satisfaction and lasting reflection,"[ 4.23943363e-02 -2.61625252e-03  8.20928020e-04  4.51154122e-03
 -1.67724141e-03  3.24488096e-02 -5.18847164e-03  5.24494015e-02
 -1.20078388e-03 -2.79371947e-04 -6.04745292e-04  3.92870279e-03
  5.26974164e-03  6.85297837e-03  7.26446183e-03 -9.72197391e-03
  5.61630819e-03  1.08897872e-02  1.17163509e-02 -3.20255314e-03
  4.44087479e-03  1.67672914e-02  7.48468842e-03 -3.43573221e-04
 -4.02948773e-03 -1.64239369e-02  1.63100772e-02  3.63096362e-03
 -3.82588914e-04  3.88099626e-03  4.34138346e-03 -9.01538040e-03
  7.69965304e-03 -7.28483312e-03  5.19512279e-04 -3.35542229e-03
 -5.96563658e-03  1.72858941e-04  1.65250583e-03 -3.24403169e-04
 -2.30448996e-03 -1.34454267e-02 -2.00803438e-03 -2.70031532e-03
  1.15653500e-02  8.18717701e-04  6.34682970e-03 -3.59357614e-03
  2.97463452e-03  1.78218831e-03 -2.20304099e-03 -6.58435002e-03
 -3.90883628e-03  4.15693317e-03 -1.97087575e-04 -3.40956869e-03
 -1.17038563e-03 -1.74424443e-02 -8.44657235e-03  3.87139339e-03
 -1.33626442e-03  9.09583643e-03 -5.96833182e-04 -1.09937675e-02
  1.25129493e-02  3.20826308e-03  7.66850790e-05  2.92252563e-03
 -3.74494982e-03  1.74886605e-03 -8.72918498e-03  5.28725423e-03
  2.35832238e-04  9.25600715e-03 -1.29217664e-02 -5.94399404e-03
 -1.02600316e-03  1.85470609e-03 -5.67030814e-03  1.69533747e-03
  1.09706074e-03 -2.88873762e-05 -4.83690994e-03 -7.28172390e-03
 -5.59445377e-03  1.35372318e-02 -5.13232220e-03  7.58479256e-03
  7.13390205e-03 -1.28181605e-03 -9.52156843e-04 -5.99888898e-03
 -3.81761091e-03 -1.12544848e-02 -9.90619138e-03 -8.05437157e-04
 -1.83723308e-03 -5.96911064e-04  4.21631383e-03 -1.53410370e-02]"
5.0,2024.08.24,one of the best foreign films you could ever watch,"[ 5.08494452e-02 -9.34603345e-03 -2.59106536e-03 -2.02254509e-03
  6.02914765e-03 -1.13311615e-02  3.30581283e-03  5.66261187e-02
 -4.85116150e-03 -5.79070293e-05 -7.43777957e-03  2.76449579e-03
  6.65930193e-03  7.12191046e-04  9.46031604e-03 -1.95148550e-02
  1.02898534e-02 -7.97889661e-03  1.10820755e-02  3.73791205e-03
  5.59785520e-04  1.61628500e-02 -1.42815365e-02 -3.93771660e-03
 -1.43752212e-03  3.96477096e-02  3.78686152e-02  4.11137119e-02
 -2.61906646e-02 -9.58381337e-04 -1.99854933e-02  3.14424224e-02
  5.27330791e-04  9.31732636e-03 -1.47726508e-02 -3.50958179e-03
 -1.27912117e-02 -7.44393747e-03 -3.30865085e-02  6.25267252e-03
 -2.02716775e-02 -1.53801264e-02 -1.22793652e-02 -1.34820342e-02
 -7.28020957e-03 -7.25464290e-03  1.12434418e-03 -4.01993608e-03
 -1.51277380e-02  3.19871679e-03  2.86470447e-02 -1.82399973e-02
 -1.13567961e-02  1.23336334e-02  2.56169413e-04 -1.29569590e-03
 -5.83256222e-03 -1.27213448e-02 -8.97187390e-04 -1.06739290e-02
  1.72322318e-02  3.16898455e-03  1.69563834e-02  1.29311997e-03
 -5.65876812e-03  9.84325632e-03  5.77655795e-04  3.34459241e-03
 -1.67327840e-02 -1.03643415e-02 -1.00425258e-02 -2.82983249e-03
 -1.41413452e-03  1.34074586e-02 -1.97452940e-02  4.35861433e-03
  1.08098611e-02  8.48073047e-03  7.50585785e-03  1.48821548e-02
  1.76880811e-03  5.19647438e-04  1.16568794e-02  6.98230055e-04
 -1.32562043e-02  1.64429769e-02 -5.17610507e-03  2.78964033e-03
  2.12273803e-02 -9.36203264e-03  2.55659292e-03 -2.46311482e-02
 -4.32249857e-03 -1.73811968e-02 -1.55419926e-03 -9.28916037e-04
 -5.20795956e-03  1.09062968e-02 -1.83208697e-02 -1.05679249e-02]"
5.0,2024.08.24,parasite transita por gêneros de maneira genial e visceral com uma bela construção narrativa que aos poucos vai criando suas consequências causando o espectador ficar instigado com a trama genial composta por bong joonho,"[ 0.0170529   0.06503656  0.03921741  0.00577472 -0.01509579  0.00594516
  0.01432194  0.00944023 -0.02961522  0.00050229 -0.03140629  0.02034159
 -0.05057985 -0.0202785   0.00655473 -0.00176162 -0.00855424  0.02281823
  0.02189425 -0.0156953  -0.00582395  0.0151559  -0.01876576  0.03597607
 -0.00732844 -0.00477023 -0.00410296  0.00209943 -0.00196484  0.00414275
 -0.0279932  -0.02378906  0.0203063   0.01448557 -0.00375354 -0.01083919
 -0.00789599  0.01751672 -0.0121732  -0.03397702  0.00937669 -0.01377821
  0.00112233  0.00141619 -0.01035166  0.0279954   0.01440086  0.00728736
 -0.01617908  0.01294941 -0.01235429  0.00187782 -0.01344746  0.00473756
 -0.00302681  0.00939041  0.00403043  0.0165055  -0.00272975  0.00045983
 -0.00288819 -0.00752013 -0.01140542  0.00816959  0.01284697 -0.01350006
 -0.01068839  0.00564492 -0.01021431  0.01597989  0.01061771 -0.00329039
 -0.00220331  0.02073133  0.00580407  0.01516035 -0.01143676  0.00636891
  0.00467226  0.00342885 -0.0015554   0.00027508 -0.00191738  0.01143203
 -0.00191612  0.01644412  0.01425145 -0.00224995 -0.00336877  0.0051012
 -0.00494727  0.00248558 -0.00663491  0.00287826  0.00812759 -0.00852847
  0.00088815  0.00393505 -0.00278467 -0.00229636]"
5.0,2024.08.21,one of the best movies of all time absolutely s tier if you liked this one i urge you to watch oldboy,"[ 5.11304364e-02 -1.03976326e-02 -1.75119296e-03 -4.39893827e-03
  5.49867982e-04 -2.15611532e-02  3.89983412e-03  6.20831102e-02
 -1.21460936e-03 -3.11609707e-03 -6.17629290e-03 -7.20421725e-04
  5.45039447e-03 -7.81079580e-04 -2.65300099e-04 -9.36979707e-03
  4.98403143e-03 -1.02489246e-02  1.94709525e-02  6.95911440e-05
 -4.84749535e-03  1.63401309e-02 -4.44715749e-03 -6.98723365e-03
 -3.32138035e-04  4.54688445e-02  1.21203037e-02  1.76155325e-02
 -1.58082601e-02  4.94654244e-03  4.51544387e-04  8.12659785e-03
 -4.28100675e-03 -9.06018366e-04 -2.42632278e-03 -4.26011952e-03
  1.76144531e-04 -1.58141963e-02 -1.21148229e-02 -7.06826616e-03
 -5.85961295e-03 -1.14698615e-02  1.86331244e-03  2.21317098e-03
 -8.71429127e-03 -8.41434486e-03  7.06898561e-03 -4.93530137e-03
 -8.72814003e-03 -3.17280879e-03  1.07071539e-02 -1.77042764e-02
 -9.27199516e-03  1.06332503e-04  6.09232066e-03 -6.22810004e-03
 -5.26000280e-03  6.15130411e-03 -1.13420477e-02 -7.59683270e-03
  5.03473857e-04 -1.06913066e-02  1.38373105e-02 -1.16679603e-02
 -3.13488301e-03  6.48870366e-03  3.79418372e-03  7.73351360e-03
 -2.35884301e-02 -1.32682463e-02 -1.45849846e-02 -1.93888182e-03
 -6.37019111e-04  7.09929643e-03 -2.44140681e-02  3.03967879e-03
  2.56203278e-03  7.96405785e-03  1.09625291e-02  2.08385158e-02
 -1.18671152e-04  2.73265550e-03  9.81768779e-03  8.32764897e-03
 -1.04855960e-02  1.28937270e-02 -9.12818965e-03  6.97491318e-03
  1.61647107e-02 -6.95830770e-03  2.04412919e-03 -9.12295748e-03
 -3.38756316e-03 -1.24075869e-02 -4.98226320e-04 -5.33045782e-03
  7.08463974e-03  1.67982746e-02 -1.35562178e-02  4.59462870e-03]"
5.0,2024.08.21,this movie is art as well as entertainment,"[ 5.60429916e-02 -6.46636402e-03  5.48665971e-03 -1.54705159e-03
  6.41642546e-05  1.56499650e-02 -3.14709963e-04  7.90364146e-02
  3.70134646e-03 -1.24653187e-02 -1.68591086e-02  7.22176582e-03
  3.51684354e-02  1.29591087e-02  3.47906537e-02 -1.70321893e-02
 -2.01713517e-02  1.91933475e-02  9.90983797e-04 -3.52092534e-02
 -1.29030151e-02 -1.20955743e-02  2.68242881e-02 -1.63958967e-02
 -2.58440478e-03 -2.78826691e-02  1.27222277e-02  6.81275129e-02
  1.78177133e-02 -5.17580751e-03  2.78425608e-02 -2.30596662e-02
  1.57843791e-02 -2.48759240e-02 -1.35160778e-02  2.35994672e-03
  2.47585820e-03  1.77899958e-04 -2.09075911e-03  4.59569739e-03
 -3.84802930e-03 -2.46292688e-02  3.40437368e-02  1.77077390e-02
 -4.19503786e-02  3.41283083e-02 -4.40608943e-04  1.54917808e-02
  1.64800119e-02 -1.38876429e-02  3.28451507e-02 -7.60876015e-03
  1.89525466e-02 -3.89898126e-03  2.48660520e-02 -1.24742631e-02
  1.01198331e-02  4.59763668e-02 -1.16998758e-02 -2.60208193e-02
 -2.10601781e-02 -1.88086927e-02  1.19873332e-02 -1.93356890e-02
 -1.24339072e-03 -2.04769280e-02  1.07228970e-02 -2.63073687e-02
 -1.51505433e-02 -4.09116177e-03 -3.78272682e-02 -5.05209714e-03
 -3.53421154e-03 -1.43562211e-03  5.27231907e-03 -9.10542160e-03
 -1.83026083e-02 -2.54111760e-03 -1.45993102e-02 -2.41164467e-04
  2.10497156e-03 -2.08385475e-02 -9.92098451e-03 -3.86974658e-03
 -2.52312496e-02 -2.23989598e-02  1.35574145e-02  2.65533999e-02
 -2.81606475e-03  7.58440094e-03  4.30595269e-03 -1.37862246e-02
  1.84220169e-03 -5.47107309e-03  1.13858972e-02 -2.14894414e-02
  1.42456694e-02 -7.34360982e-03  1.26322471e-02 -4.68066055e-03]"
5.0,2024.08.19,parasite is definitely my favorite movie in the world the choice of the character its literally perfect  and the social criticism of the film is also very well elaborated when you discover the meaning of the bad smell and the divider line the film gets absolutely better  but i just cant accept the end of kijung ,"[ 5.23744747e-02 -9.12326016e-03 -1.82086695e-03  9.35724820e-04
  3.34771699e-03  1.64988134e-02 -1.04337733e-03  6.89326152e-02
  5.51573525e-04  2.90540839e-03 -3.52551718e-03  9.32373223e-05
  1.08873425e-02  1.37773005e-03  9.12552234e-03 -1.06286947e-02
 -8.79116543e-03  1.72428563e-02  3.12603108e-04 -1.53039838e-03
  2.46781064e-03  1.83232110e-02  2.47349404e-03 -4.39307187e-03
 -1.05699366e-02  1.04501378e-02  2.06491314e-02  8.93424451e-03
 -5.88401314e-03  1.09169101e-04  6.76927855e-03 -1.09710088e-02
  8.31526052e-03 -1.53126111e-02  4.68815863e-03 -6.66439114e-03
 -1.38290385e-02 -8.45700037e-03  2.52978737e-03 -5.13336202e-03
 -8.37488379e-03 -2.77625024e-03 -1.06913811e-02 -9.16960835e-03
  1.01544778e-03 -2.34445673e-03  1.70937402e-03 -7.92909320e-03
 -2.99799885e-03  3.15840007e-03  5.00785536e-04 -6.15737867e-03
 -7.63874175e-03 -2.79765762e-03  8.84593115e-04 -1.13001168e-02
 -1.25176441e-02  3.60698788e-03  3.16291861e-03 -1.25110010e-02
  9.13915038e-03  4.18006582e-03  1.43164396e-02  1.89268182e-03
 -1.81195443e-03  4.57933964e-03  3.25811352e-03  8.78125243e-03
 -1.74294058e-02 -7.96247832e-03 -8.03308003e-03  2.98620621e-03
 -6.07666261e-05  8.24903976e-03 -9.07927193e-03 -4.49704472e-03
  2.15798640e-03 -2.07603211e-03 -2.16165371e-03  1.82111133e-02
 -3.88760166e-03  7.76876276e-03  1.51677486e-02  2.11458746e-03
 -4.44421917e-03  1.28047401e-02  1.42368246e-02 -4.78626695e-03
  8.78567342e-03  1.16580701e-03  1.82988099e-03 -1.11211771e-02
 -1.82809110e-03 -1.67547334e-02 -2.59672059e-03 -3.71549884e-03
 -1.46475737e-03  8.80378298e-04 -6.98997919e-03 -9.73380823e-03]"
4.5,2024.08.05,amazing cinematoraphy story and writing,"[ 4.60694917e-02 -9.14479047e-03 -1.46126689e-03  1.14448369e-03
 -1.31326471e-03  5.55191264e-02 -1.20933549e-02  4.71302718e-02
 -4.35381150e-03 -2.45720949e-02 -1.00800414e-02 -3.64224613e-03
  1.02174534e-02  9.95980669e-03  1.31427245e-02 -6.01758296e-03
 -2.62384675e-02  1.88334864e-02  1.94901729e-03 -2.95234825e-02
 -2.23530438e-02 -2.89350040e-02  9.86124855e-03 -8.97427648e-03
 -8.57719313e-03  3.38749178e-02 -3.06119323e-02 -3.34022865e-02
 -1.53365461e-02  6.72487513e-05  4.33238083e-03 -6.77125994e-03
 -4.28986084e-03 -4.42132214e-03 -7.69364461e-03  2.16801721e-03
  1.22538367e-02  5.62512269e-03 -1.17129665e-02 -1.36782080e-02
 -1.75485890e-02  3.60022555e-03 -1.47412177e-02 -2.13058237e-02
  5.58053376e-03  5.61989378e-03 -1.08308336e-02 -2.13475022e-02
  5.36516961e-03  9.55807418e-03  3.00842407e-03 -4.00755415e-03
 -4.76556551e-03  1.37977134e-02 -8.73907376e-03  1.22779631e-03
 -1.59116331e-02 -2.45033968e-02  1.36337464e-03  1.41805438e-02
 -1.37628580e-03  3.12571973e-03 -2.10539494e-02 -2.37748381e-02
 -2.73724645e-02 -2.24308390e-02  2.93238014e-02 -6.34292886e-03
  2.39022747e-02 -5.88965137e-03  1.01660360e-02 -4.66519315e-03
 -1.14668366e-02  2.01312266e-03 -1.52892992e-02 -1.06543507e-02
 -2.02352162e-02 -3.64222052e-03 -4.16942406e-03  1.50487768e-02
 -1.18526109e-02  1.57089364e-02 -4.10358328e-03 -1.92812495e-02
  1.21311080e-02  1.26772076e-02 -7.63624767e-03  2.97318934e-03
  8.45134072e-03 -1.17822643e-02 -1.68061741e-02  7.08258385e-03
 -2.75958516e-03 -1.28790829e-02 -9.20952484e-03  1.33183654e-02
 -2.09848545e-02 -4.90497425e-03  2.44944124e-03 -7.46091316e-03]"
5.0,2024.07.30,easily one of the best movies in all of the 2020s,"[ 5.63013665e-02 -1.06087523e-02 -2.26040534e-03  2.03075353e-03
  8.69273383e-04  2.02279557e-02 -2.14411388e-03  8.39353725e-02
 -3.48779862e-03  2.84019881e-03 -4.91516246e-03  3.18656513e-03
  1.41567774e-02  3.65864462e-03  2.91328505e-02 -2.33522337e-02
  2.51384289e-03  2.19100919e-02 -2.39670353e-05  9.95600503e-03
  8.79073143e-03  2.85142642e-02 -1.42574431e-02  2.57313251e-03
 -1.73139200e-02  5.59412725e-02  6.54427335e-02  2.35042330e-02
 -3.27831469e-02  5.01145050e-03  4.09231870e-04  1.67265963e-02
 -8.72821733e-03 -6.97114924e-03  1.40914628e-02 -1.75799578e-02
 -4.68184426e-03 -1.02516450e-02 -1.23560731e-03 -1.29837841e-02
 -2.73375399e-03 -1.34737166e-02 -6.80715591e-03 -1.64385978e-02
 -6.48350688e-03 -1.99029520e-02  8.94254074e-03 -9.88920871e-03
 -6.82619913e-03  6.73058489e-03  1.12552755e-02 -2.11745184e-02
 -1.88841093e-02 -2.97783664e-03  1.17868939e-02 -1.07783237e-02
 -2.48070341e-02 -2.24796380e-03 -6.58662803e-03 -1.82722565e-02
  2.46283785e-02  7.55555346e-04  2.79388204e-02 -5.75761450e-03
  7.40115345e-03  1.79737788e-02  1.17174843e-02  2.10706983e-02
 -4.86053945e-03 -2.43448326e-03 -1.18279150e-02 -2.36587599e-03
  2.11365332e-04  2.72624730e-03 -2.26253774e-02 -3.12305102e-03
  5.21528069e-03  9.93574876e-03  1.30396094e-02  2.73848791e-02
  2.58328789e-03  1.24689369e-02  1.63669940e-02  4.54289652e-03
 -1.36728110e-02  5.17559610e-03  1.29571995e-02 -6.51430339e-03
  4.90105106e-03 -2.10612547e-03  4.01868345e-03 -2.39149407e-02
 -6.51549594e-03 -1.20156463e-02 -4.34036599e-03 -3.36453109e-03
 -1.29369386e-02  7.51598040e-03 -2.18964298e-03 -1.85753929e-03]"
5.0,2024.07.25,a fantastic and thrilling watch after watching it once with my father we sat again mere months later to rewatch and it was 100 worth it the movie is extremely gritty and smart comedy is perfectly timed and i grew to fell in love with the characters not a moment of screentime is wasted and it definitely deserves more recognition a fantastic ending a fantastic movie kept me hooked the whole way through,"[ 0.04898126 -0.00711548 -0.00073204 -0.00224435  0.00102988  0.00659303
 -0.00262713  0.05876186 -0.00146342 -0.01310831 -0.00587509 -0.0008268
  0.00777569  0.00523301  0.00533823  0.00064346 -0.01628471  0.00054591
  0.00486179  0.0011558   0.00883013  0.01931965 -0.0032156  -0.00374883
  0.0047689  -0.00114827  0.00417872 -0.00620335  0.00119101  0.00456258
  0.00135974 -0.01174784  0.00353835 -0.00851014  0.00430428 -0.00116058
 -0.00811048 -0.00085561  0.01441326 -0.00239676 -0.0127338   0.00073832
 -0.0107429  -0.00427756 -0.0004565   0.00431702 -0.00044422 -0.00092634
  0.00537416  0.00202947  0.00427735 -0.01113765 -0.00401942  0.00302056
 -0.00211649  0.0008499   0.00130049  0.0009162  -0.00666996  0.01449453
 -0.01654748  0.00303332 -0.00796226 -0.01326654 -0.00468941  0.00062469
  0.00595589 -0.0002056   0.00058861  0.00474267 -0.01428561  0.00650394
 -0.00620352 -0.00023427 -0.00445283 -0.00320652 -0.0006402   0.002419
 -0.00134427  0.00857947  0.01383713  0.01026786  0.00662084  0.0009016
 -0.00593486  0.01225809  0.00180134  0.00746005  0.00252466 -0.00211593
 -0.00516804 -0.00302906 -0.00100421 -0.01404327  0.00283468  0.00025317
  0.0017331  -0.00257819  0.00299735 -0.01079187]"
