rating,date,content,review_vector
5.0,2020.01.16,one of the best film in foreign language  actually its not a film its our real life story i have nothing more to say about this great creation,"[ 4.86506708e-02  6.27413616e-02 -1.00726951e-02 -3.43290812e-05
 -5.40373335e-03  2.20604874e-02  4.75493167e-03  2.03329744e-03
  1.58572923e-02  3.24375704e-02 -5.66100189e-03  7.24802027e-03
 -2.84279487e-03  2.53706123e-03 -8.06098152e-03  3.98683408e-03
 -9.65858198e-05  3.83371813e-03  2.79131255e-05  3.90402065e-03
  4.55153827e-03 -2.29230709e-03 -1.04352525e-02  5.38068474e-04
 -9.08058789e-03  1.65942740e-02 -8.43025930e-03  2.77328887e-03
  1.51247401e-02  9.62998811e-03 -9.98747419e-04 -3.94215062e-03
 -1.03763836e-02  2.19899090e-03 -3.11578135e-03  1.19465170e-02
 -1.19869569e-02  1.14137130e-02  8.22704658e-03 -9.08001512e-03
  3.81208258e-03  8.06250051e-03  8.15694593e-03  8.42865277e-03
 -1.30843297e-02  8.99695326e-03 -2.82000541e-03  1.33058503e-02
 -3.97711480e-03  1.34092318e-02  6.31816220e-03 -1.04368932e-03
 -1.28952991e-02 -4.40131454e-03  1.52577774e-03 -1.10307755e-02
 -5.98949101e-03 -4.64389712e-04 -2.39784876e-03  1.64741669e-02
 -7.14555476e-03  2.11238652e-03 -2.03194264e-02  6.60140440e-03
  1.55820430e-03  4.87907419e-05  5.23866666e-03 -1.59792975e-03
 -1.15696918e-02 -2.43214727e-03  3.32196383e-03  3.18625680e-04
  6.53158454e-03 -1.54742999e-02  1.20802587e-02  3.96941323e-03
 -7.20559293e-03 -1.67533464e-03 -3.76926793e-04 -4.14028764e-03
  1.11077761e-03  1.53418083e-03 -8.73980857e-03 -1.41401440e-02
  3.51220137e-03 -1.65155809e-02  8.40518915e-04 -1.97241246e-03
  4.64137597e-03 -7.82059692e-03 -4.38716728e-04  4.41754842e-03
  7.73639331e-05  1.30783697e-03 -1.10947574e-02 -8.19666032e-03
 -1.08271767e-03  1.23167720e-05 -6.41020015e-04  6.95672957e-03]"
5.0,2019.11.26,"i saw this movie a couple of weeks ago and its sticking with me

i cant give a solid review yet because im still processing everything not so much processing but there are so many layers to this movie from rich to poor to cons to subtleties that the average moviegoers might miss

this is a must see and i truly hope it wins best foreign film this year if not best picture

what a film","[ 0.04577014  0.05684257 -0.00859091 -0.00790709 -0.00232931  0.01210257
  0.0010965  -0.00257525  0.01723133  0.02654505 -0.01677461  0.0075311
 -0.01228856  0.00694769 -0.00637814  0.00220527 -0.00185915 -0.00494298
  0.00299734 -0.00330683 -0.00284785 -0.00395502 -0.00824169  0.00551577
 -0.00684144  0.00558529 -0.00064316  0.00082632  0.00258612  0.00090501
 -0.00282574 -0.00185209 -0.0016861   0.00668255  0.00834002  0.00241057
 -0.00334081  0.01300052  0.00448387 -0.00953978  0.01071398 -0.00086236
 -0.00157306 -0.0052402   0.00427587  0.00073348  0.01318143  0.00768921
 -0.00230503 -0.00100439 -0.00380832  0.00179294 -0.00442617 -0.01093716
 -0.00025938 -0.00420433 -0.01187258  0.00326325 -0.006343    0.00540113
 -0.00818334  0.00028173 -0.00107691  0.00194719 -0.00347552 -0.00636405
  0.00250108  0.00239997 -0.00940482  0.00664994 -0.00382636  0.00870055
  0.0003025  -0.0043969   0.00560734 -0.00720247  0.00603399 -0.00081377
  0.00477916 -0.00449426  0.00505025 -0.00247032 -0.00749301 -0.00940998
 -0.00261637 -0.005172   -0.00072976 -0.00587494  0.00911904 -0.00214021
 -0.00913848  0.00323863 -0.00061175 -0.00105502 -0.0022629   0.00012744
  0.00133091  0.00101355 -0.00425134 -0.00119713]"
5.0,2019.11.23,the best film of the year maybe the best film of the decade just one of the best films in general joonho bong balances a social thriller satire and drama perfectly and effortlessly the cinematography is as good as ive ever seen in a film the editing keeps it highly engaging the production design adds the impactful disparity between the classes the score and sound design adds significant character and emotion to each scene and the performances are powerfully executed from the whole cast parasite deserves all the high praise it is receiving from critics and somehow it deserves more,"[ 4.3225933e-02  5.3880043e-02  1.2544077e-02  2.7050696e-02
  1.4413005e-03  3.1463809e-03  9.3707629e-03  2.1501144e-03
  1.2770091e-02  2.2818981e-02  5.9288596e-03 -3.9745276e-03
 -4.6230531e-03 -4.6715159e-03  3.0527657e-03 -9.7317668e-03
  4.6358490e-03 -3.1258530e-04  9.3226442e-03 -2.8877133e-03
 -3.1830103e-03 -1.3836538e-02  2.5641138e-03  1.4855920e-02
 -1.9151248e-02  1.9205488e-02  2.1968866e-03  6.1300141e-03
  1.6137850e-03 -4.0685889e-05 -6.4487206e-03 -4.1806445e-04
 -4.3447842e-03 -4.2746399e-04 -1.3541894e-02  4.5011519e-03
 -5.1183184e-03  1.0605505e-02  6.6242148e-03 -1.5020382e-02
 -7.1691722e-03 -3.2986396e-03 -7.5645493e-03  4.5074066e-03
 -8.8138105e-03 -1.3394696e-02 -2.8662282e-05  5.6797350e-03
 -9.0795197e-03  3.3849024e-03  9.3281446e-03 -3.3220081e-03
 -1.8062165e-03 -6.7927707e-03 -1.2851704e-04 -1.8202561e-03
 -4.1367332e-03 -4.7532986e-03  3.3757137e-03  2.5035795e-03
 -6.5140598e-03 -6.8486184e-03  3.3509207e-03  1.7247130e-03
  2.9050140e-03  4.2896820e-04 -1.7843101e-03  2.0426717e-03
 -4.8118312e-04 -3.8964397e-03 -1.6862745e-03  1.4292341e-02
  1.7192865e-03 -1.2381518e-02  7.0704180e-03  4.7461764e-04
  4.5318105e-03  1.9742835e-03  2.9832933e-03 -1.0609823e-02
 -1.5962559e-03 -2.0500342e-03  5.4107253e-03  2.8618837e-03
 -1.6477160e-03  2.1161676e-04 -1.4430906e-03  3.4837171e-03
  1.2570876e-03 -1.0396403e-03  9.3430351e-04  1.4271171e-02
  5.8315867e-03  1.4076972e-03  3.4311169e-03 -1.1959300e-02
  1.8208680e-03  7.4028997e-03  2.5741485e-04 -3.4089324e-03]"
3.5,2024.05.27,"parasite directed by bong joonho is a masterful blend of dark comedy social commentary and thrilling drama the film follows the impoverished kim family as they con their way into working for the wealthy park family leading to unexpected and shocking consequences

the films greatest strength lies in its storytelling bong joonho skillfully balances humor and tension keeping the audience engaged and on edge throughout the screenplay is sharp and layered offering biting commentary on class disparity and social inequality without being preachy

the performances are stellar across the board song kangho as the kim family patriarch delivers a nuanced performance while the rest of the cast including choi wooshik and park sodam bring depth and authenticity to their roles

visually parasite is stunning with meticulous attention to detail in its production design the contrast between the kims cramped basement home and the parks luxurious mansion is striking and symbolic

however some viewers might find the films tonal shifts jarring and its ending while impactful may not satisfy everyone despite these minor issues parasite is a thoughtprovoking and wellcrafted film that leaves a lasting impression its a unique cinematic experience that challenges and entertains in equal measure","[ 0.03756323  0.04328164  0.0242106   0.02350278 -0.00426106  0.00606563
  0.00104799 -0.00580793  0.00817631  0.01649169 -0.00234471  0.00252116
 -0.00443697 -0.00049673  0.00120193 -0.00344617  0.00274453  0.0016628
  0.00827965 -0.01138407 -0.00364216 -0.00697893  0.00337331  0.00749616
 -0.01030657  0.00963812 -0.00182036  0.00211767  0.00184734  0.00422229
 -0.00665905  0.0078839  -0.0069939   0.00161548 -0.01372018  0.00041478
 -0.00492339 -0.00171655  0.00183853 -0.00891     0.00038406  0.00026092
 -0.00615006  0.00684533 -0.00103899  0.00284438 -0.00066254  0.00048346
 -0.00114031  0.00094427  0.01069429 -0.00319386 -0.00208206 -0.00334825
 -0.00094731  0.00463216 -0.00459083  0.00220579  0.00345512  0.00011465
 -0.00321349  0.00034694  0.00284334  0.00276028  0.00089381  0.00078449
 -0.00224439 -0.00402365 -0.00201947 -0.00347449 -0.00191057  0.00677904
 -0.00548396 -0.00695755  0.00225433 -0.0043165  -0.00010451  0.00065174
  0.00174772 -0.00284393 -0.00248562  0.00188139  0.00346443  0.00470075
  0.00194592  0.00490221 -0.01052556  0.00430854 -0.00157272 -0.0065077
  0.0053638   0.0075029   0.0059174   0.00977463  0.00297998 -0.01001262
 -0.00331299  0.00599937 -0.00117452 -0.00488711]"
5.0,2020.01.14,"this year the academy awards have gone even more nonsensical than usual not only did they unjusitfiably snub many deserving people and movies but overladened a few films with much more recognition than they deserve

once upon a time in hollywood  10 oscar noms why joker  11 oscar noms why

parasite 6 all deserved

basically the oscars are more of a joke with each passing year however in saying that at least they gave 6 nominations to parasite which in my opinion is the clear frontrunner for best film

its the most interesting and engaging movie of the year and the most successful korean movie in history both in korea and around the world i highly recommend it","[ 4.2118140e-02  4.7502518e-02 -1.6482049e-03 -1.8875529e-03
 -5.2969968e-03  6.3068508e-03  1.3198650e-02 -8.7129651e-04
  2.1453803e-02  1.9372467e-02  6.3839909e-03  9.0247672e-03
 -1.4504688e-02 -8.0169430e-03  3.0702269e-03  3.3857136e-03
  7.7435081e-03 -5.4123341e-03  3.4462062e-03 -3.4187946e-03
 -1.0785015e-04 -2.2449428e-03  2.7338210e-03  2.1751488e-03
 -5.8008749e-03  6.5095965e-03 -2.1740668e-03  7.4726334e-03
  1.1612701e-03  5.5778975e-04 -4.1870805e-03  7.2258408e-04
  1.7110978e-03 -2.7266839e-03 -1.7597820e-03  6.7865467e-03
 -2.4909226e-03 -4.7794315e-03 -8.1239373e-04 -1.0684960e-02
 -3.3325338e-04 -7.4992026e-03 -1.9683125e-03  1.9381002e-03
 -7.5064171e-03 -5.1703169e-03 -1.3431996e-03 -6.7367675e-03
 -4.2004553e-03  6.7849350e-03  5.7735043e-03  6.8878415e-03
 -4.4153300e-03  3.7675805e-04  2.6482590e-03  3.5402691e-04
 -4.4618375e-03 -1.8176497e-03 -1.8041379e-04  2.3709438e-04
  3.6349713e-03  1.2139999e-03  3.7067644e-03  4.0021047e-04
  1.7640839e-03 -1.5807026e-03 -8.5198153e-03 -4.5523979e-03
 -8.0904588e-03 -3.8742227e-03  3.8907530e-03  8.7841470e-03
  1.8935641e-03 -2.3797750e-03  1.9043669e-04 -3.3753486e-03
 -6.4152079e-03 -6.3223636e-04  5.9815662e-05 -5.7846750e-03
  6.0881757e-05 -1.8995694e-03 -1.5002367e-03  6.6176918e-03
  1.8275930e-03 -1.6354888e-03  7.3239324e-04 -3.4186072e-04
 -2.3364853e-03 -2.5088605e-03  1.0188132e-03 -4.3272750e-05
  3.1903295e-03 -2.1183279e-03 -8.5240544e-04 -5.0833533e-03
  6.1477488e-04 -2.7450884e-03 -6.1424065e-04  2.3182903e-03]"
,2020.04.02,the fourth movie i watched from the director gwoemul is still in the best movies ive watched although the subject of the movie in general was ordinary it was fun to watch half the movie other half bothered a little i like it even though it cant give the effect i expected at the end acting and script were nice social messages were sufficient again i like the movie but gwoemul still best for me,"[ 4.49385904e-02  5.51093854e-02 -6.20951317e-03 -9.46159184e-04
  2.69127102e-03  9.01829102e-04  6.32915398e-05 -9.70671070e-04
  1.98070295e-02  1.30769787e-02 -2.15756078e-03 -7.11595290e-04
 -1.73884314e-02 -7.28269201e-03  7.90328952e-04 -1.27220631e-03
 -2.23777164e-03 -7.16053881e-03  1.55165056e-02 -2.29807012e-03
 -3.85635486e-03 -1.50624115e-03  6.69155270e-03  3.28836986e-03
 -2.19084863e-02  1.32956225e-02  1.15669543e-04 -1.81880058e-03
  2.12998642e-03 -5.75920241e-03  3.34543269e-03  7.59582443e-04
  5.79387706e-04 -3.67316487e-03 -5.29835187e-03  8.20066256e-04
 -6.43775892e-03  1.25312833e-02  8.26713222e-04 -1.51457805e-02
  2.58321245e-03  1.50808692e-03  1.00421533e-03 -1.53107604e-03
  6.20235514e-04 -9.80741065e-03 -7.73686310e-03  4.96538682e-03
 -2.73483410e-03  3.24591366e-03 -5.86366467e-03  1.32004591e-02
 -5.10943867e-03 -2.23722775e-03  2.58681108e-03  6.93370530e-04
 -9.77585185e-03 -2.88391649e-03 -1.35705248e-03 -1.73192518e-03
 -2.35840250e-02 -3.09992186e-03  1.22650126e-02 -4.05733194e-03
  4.24391869e-03 -1.47414324e-03  5.66749461e-03  6.06576854e-04
  2.03857222e-03  5.33010298e-03 -4.18220967e-04  7.73702934e-03
 -5.55497594e-04 -2.70037539e-03 -2.91830534e-03  1.41085603e-03
  5.18070906e-03 -7.11743673e-03  5.47883753e-03 -1.30244158e-02
  8.13246181e-04 -1.01003563e-02  2.16174079e-03 -4.58706077e-03
  1.35655806e-03  1.59288838e-03  2.46940088e-03  3.21909087e-03
  1.34432164e-03 -7.15950970e-03 -4.65666549e-03  6.18115393e-03
  7.07977312e-03 -5.61349094e-03 -1.02385199e-02 -4.50789835e-03
  7.98294414e-03  2.19261739e-03 -9.43148625e-04  6.84483070e-03]"
3.0,2020.02.14,"well i cant understand how this film defeated the joker and 1917 at the oscars

nice movie yes but not spectacular

a lot of plot shortcuts as if the poor family were world class con artists so illogical","[ 0.04317925  0.05030382  0.01161239 -0.00013819 -0.01657739  0.00153793
  0.00309916 -0.00149316  0.02731302  0.00495509 -0.0136743  -0.00428932
 -0.01337976  0.00678427  0.00606876  0.00666243 -0.00988014 -0.00223563
 -0.00135242 -0.00899696  0.00253786 -0.01219241  0.00282528  0.01284721
 -0.00696231 -0.01062616 -0.00658175  0.00176828 -0.00713097  0.00122605
  0.00146349 -0.0093337   0.00459839 -0.00156105  0.00238611 -0.00015806
 -0.00338686  0.00823771 -0.00297176 -0.01157433 -0.00046381  0.00473507
  0.00066918  0.0008506   0.00028528 -0.01100888 -0.00936214  0.00460657
 -0.00164454  0.00792872  0.00247364  0.0063553  -0.00107239 -0.0134004
 -0.00766764 -0.00289209 -0.00820759  0.01046955  0.00057368  0.00576849
 -0.0165663  -0.00166188  0.00374669  0.00450745  0.00165676 -0.00539576
  0.00494909 -0.00097602 -0.00552141  0.00207907  0.00379457  0.01072228
  0.00242609 -0.00766629  0.00315444 -0.0026691  -0.00390076 -0.00372382
  0.00518754 -0.00523355  0.00410457  0.00482078  0.00385699 -0.00042481
  0.00653176  0.00642769 -0.00380673  0.0080497   0.00219503 -0.00495986
 -0.00738092  0.00278036  0.01093626 -0.00665928  0.00100833 -0.00263479
 -0.00650701  0.00266305 -0.00397088 -0.00416328]"
0.5,2020.01.05,i cant believe that this movie is being called a masterpiece it was ok at best to me it feels like the director wanted to represent the feelings of the lower class population towards the rich but he failed miserably because its potrayal of both the rich and the poor is so illogical i honestly felt like i was watching an adaptation of a bad fanfic i think only people who are easily impressed would enjoy this movie,"[ 0.04492103  0.05702881  0.00514771 -0.00307461 -0.0056597   0.01228929
 -0.00017988  0.00068194  0.01900933  0.01651089 -0.01810969 -0.00243396
 -0.01522063 -0.00042933 -0.00209828  0.003153   -0.0051711  -0.00947695
  0.01685116  0.00021444 -0.01069757 -0.00334318 -0.00684479 -0.00243135
 -0.01508452  0.00471386  0.0085015   0.00838776  0.0023955  -0.00674131
 -0.00023722 -0.00601635 -0.00174742  0.00099364 -0.00553834  0.00502997
 -0.00896019  0.01552078 -0.00342103 -0.01302717  0.0002865   0.00122234
 -0.00365145 -0.00207594 -0.00247595 -0.00138677  0.00017211  0.00782994
 -0.00640607  0.00274237  0.00275128  0.0063561  -0.00267028 -0.00370392
  0.00036356  0.0020893   0.00141678 -0.00811781  0.00130875  0.00353139
 -0.0161247   0.00065996  0.00093011 -0.00505615  0.01013089 -0.00587797
  0.0038304   0.00618796 -0.00651744  0.00562957 -0.00415056  0.00452925
 -0.00305189 -0.00486868 -0.00148393 -0.00073621 -0.00549999  0.00075236
  0.00285349 -0.00988318  0.00369146 -0.00049142 -0.00161722 -0.00964411
 -0.00048241  0.00884176  0.00153949 -0.00039944  0.00673993 -0.00488329
 -0.00554778  0.00701591  0.00522148 -0.00264591 -0.00353453 -0.00470268
  0.00406252 -0.0012705   0.00296045 -0.00364695]"
5.0,2020.01.11,i absolutely loved this film i thought it was sad darkly funny discomfiting and absolutely brilliant its hard to talk about the script and its astute observations about class and equality without giving too much away but oh my so many stairways so leaden with meaning if you arent into foreign movies because of the subtitles id still highly recommend seeing this he is such a master of image and setting that it conveys as much as the dialogue ive got snowpiercer lined up to watch tomorrow for a fullon bong joonho weekend,"[ 4.1549657e-02  4.7085799e-02 -3.1970935e-03  5.8361255e-03
  2.8683585e-03  1.3552472e-02 -3.5905866e-03 -1.8326519e-04
  5.7983249e-03  1.0992364e-02 -1.1509547e-02  2.3031216e-03
 -6.5036379e-03  8.2800062e-03  6.6742897e-03 -2.8796017e-03
 -1.6258080e-02 -1.1672196e-02  5.8189020e-03 -8.2534850e-03
  5.0149965e-03 -7.5087807e-04 -7.1882210e-03  7.9349820e-03
 -9.4598904e-03  5.0200796e-04  1.9841499e-03  1.7539267e-03
  4.0672026e-03  1.5260560e-03 -4.5659463e-03  6.3806539e-04
 -2.1237491e-03  6.1654225e-03 -4.1483366e-03 -4.6982011e-04
 -5.9875017e-03  8.5781217e-03  1.1408989e-04 -5.2899672e-03
  1.2415304e-02 -3.6130144e-04 -3.3259795e-03  2.2185687e-03
 -2.5022933e-03 -1.6449011e-04  1.3546381e-03  3.4316010e-03
 -1.1619293e-03 -3.7980755e-03  8.1060652e-04  4.1324808e-03
  2.7006567e-03 -5.8462331e-03 -3.2447542e-03 -2.5535242e-03
 -5.1412419e-03  6.5391115e-03  2.4984549e-03  9.4301831e-03
  1.6872501e-03 -1.7728924e-03  1.4845602e-03  1.8786899e-03
  3.7263096e-03 -9.8706107e-04  5.0186352e-03  8.9089654e-04
 -7.0014005e-03 -7.5236084e-03 -5.9703132e-03  4.1535338e-03
 -4.2748144e-03 -3.1968637e-03  7.9920804e-03 -3.2907126e-03
  7.6449136e-03  1.7334789e-03  5.0656316e-03 -5.9592896e-03
  3.5307638e-03 -4.4845953e-03 -8.2971988e-04 -5.6773913e-03
  1.4661708e-03 -7.4035749e-03  3.0706520e-05 -3.2954717e-03
  1.3825237e-03  4.5690471e-03  6.8731862e-04  6.6806776e-03
  4.8492383e-03  9.7792910e-04 -2.2375453e-03 -6.6983519e-04
  1.7905647e-03  7.3166215e-03 -5.2525508e-03 -2.9565485e-03]"
4.5,2020.02.05,the academy awards are in 5 days and parasite is nominated for 6 oscars including best picture i thought that the most simple comparison to make is between this and once upon a time in hollywood both films are entertaining throughout the entire runtime but really blast off in a bizarre fashion in the final minutes parasite is at its best when it uses haunting imagery and compelling character relationships to drive the plot forward this is one to root for at the awards,"[ 0.04274257  0.05374718  0.00409634  0.00505727 -0.00254957  0.0077336
  0.00201849 -0.00276923  0.01912161  0.02454502 -0.00113826 -0.00067092
 -0.00848811 -0.01220122  0.00526652  0.00859141  0.00696056 -0.01031537
  0.00376225 -0.00634431 -0.01367136 -0.01151374  0.00599638  0.01249432
 -0.01632436  0.01485583 -0.0051208   0.00115155  0.00727315  0.00542306
 -0.00917332 -0.0024963  -0.00527892  0.00140356 -0.01002943  0.00557006
  0.00455681  0.00831207  0.00633357 -0.00750409  0.00402677 -0.00118094
 -0.00710649  0.00419952 -0.00389217 -0.00147186 -0.0019092   0.00632292
  0.00112168  0.00644456  0.00651494  0.00226764 -0.00128332 -0.00298596
  0.0002743   0.00301654 -0.00350413 -0.00388328  0.00625099 -0.00324794
 -0.00119335 -0.00457921  0.01063983 -0.00786371 -0.00266275 -0.00125317
 -0.00160931 -0.0004147  -0.00547934 -0.00291655 -0.00125525  0.00241354
  0.00068096 -0.00093825  0.00026804 -0.00217536 -0.00536642 -0.00291054
  0.00575788 -0.0018762   0.00225804  0.00043358  0.00355933 -0.00039975
  0.00155883 -0.00820017 -0.00834323 -0.00109818 -0.00285602 -0.0044571
  0.0007046   0.003794    0.00387634  0.00525392 -0.00223948 -0.00789967
 -0.00028394  0.00229984  0.00402612  0.00097086]"
4.5,2020.02.09,you have to watch it for yourself to appreciate the story telling and cinematography im a superhero dumb action flicks type of person but once in a while i can appreciate a good film and this is it,"[ 4.7922220e-02  6.6640250e-02 -1.9822859e-03  4.9705864e-03
 -5.5180979e-03  1.8289536e-02 -8.6159827e-03 -5.0677937e-03
  7.3048654e-03  3.7809793e-02 -1.6174497e-02 -2.6218334e-04
 -5.8311382e-03  5.2572973e-03 -6.8199965e-03  1.4865557e-03
 -6.8031312e-03 -5.7752798e-03 -2.6797822e-03 -4.1675204e-03
 -4.0015765e-03 -7.2879633e-03 -3.9336758e-04  7.9815956e-03
 -1.2170993e-02  1.3309556e-02 -1.1093666e-02  8.4309308e-03
  1.1780522e-02 -2.7580291e-03 -3.1817798e-03 -3.1927044e-03
 -2.9017117e-03 -1.8889233e-03 -3.7148241e-03  4.1854726e-03
  5.7552569e-03  1.4345713e-02  2.9135663e-03 -1.1493692e-02
  3.5453832e-04  1.5425541e-03 -5.9388890e-03 -1.0782671e-02
 -7.9986297e-05 -6.5090000e-03  1.4024276e-03  1.2009087e-02
 -1.6327135e-03  1.3063998e-03  1.3663013e-02 -3.2068955e-04
 -1.7937175e-03 -6.5582143e-03  1.3229689e-02  6.0250117e-03
 -8.3985999e-03  1.1071711e-02 -1.0878660e-02  1.2939239e-02
 -1.2876538e-02 -4.9521923e-03 -1.6084515e-03  9.3263859e-04
  6.0331915e-03  6.5673725e-03 -1.5052356e-03  8.4796706e-03
 -4.9372995e-03  7.6089604e-03 -1.4115012e-03  9.1183251e-03
  4.4850851e-03 -5.6221045e-04 -6.4253518e-03  1.3530338e-03
  2.0361261e-04 -3.3351739e-03  5.0072609e-03 -1.2524395e-02
  7.2773956e-03 -8.5435510e-03  2.2207929e-03 -8.4062740e-03
  6.6578318e-04 -1.3170324e-02 -7.6132910e-03 -1.0871315e-02
 -2.4016457e-05  5.9582642e-03 -2.3879986e-03 -1.2736336e-03
 -3.2974745e-03  6.7653968e-03 -1.2100284e-04 -1.9874193e-02
  9.5575126e-03  8.0364021e-03 -1.5903158e-03 -6.6534639e-03]"
5.0,2019.12.04,"there are no flaws it has transcended film itself its funny scary sad and gripping from start to finish as one critic put it its a magic trick

i dont care if you cant take subtitles or whatever i can easily recommend this film to anybody please watch it and support foreign arthouse and indie cinema but i implore you go in blind

and im hoping for a best picture win at the oscars

bong joonhos masterpiece","[ 0.04169261  0.04634921 -0.01120762 -0.00605903  0.00050158  0.01242926
 -0.00374193 -0.00160111  0.00323424  0.01769021 -0.01370393  0.00418005
  0.00083531  0.00439693  0.00266434 -0.00626318  0.00343153 -0.0068975
  0.00179082 -0.0027158  -0.00772356 -0.00441514 -0.00861254  0.01351918
 -0.01052195  0.00404695 -0.01240917  0.00450469  0.00379148  0.00173915
 -0.00048692 -0.00683939 -0.01057223 -0.00142152  0.00385344 -0.00321704
 -0.003587    0.00448763  0.00846648 -0.00330734 -0.00145148 -0.006208
 -0.00367083  0.00481999 -0.00399738  0.00321161 -0.00277425  0.009596
  0.00578219 -0.00999054  0.00240053 -0.0040061   0.00337475 -0.00075967
 -0.0049438   0.00132377 -0.00476344  0.00327534 -0.00188768  0.00713531
 -0.00198875 -0.0070017  -0.00022553  0.00259001  0.00508586 -0.00702725
  0.00059754  0.00166907 -0.00186865  0.00045015 -0.00615576  0.00273396
 -0.00352712 -0.0070932   0.00573147 -0.00470106  0.00356439  0.00252739
  0.00557053 -0.00811297  0.00591487 -0.00213756 -0.00090335 -0.00737391
 -0.00246381 -0.00861578 -0.0029462  -0.00418901 -0.00150691  0.00328291
  0.00341369  0.00031589  0.00146735  0.00081437 -0.00431019 -0.00402343
  0.00331127 -0.00060868  0.00289481  0.00183964]"
5.0,2019.11.27,the movie is delivered so artistically while being interesting the whole way through the hole the characters dig themselves into get deeper exponentially and youre completely on edge the last twenty minutes immediately after the movie i was shook to the core afterwards i had to do a lot of thinking to fully process what i just watched and understand the social messages amazing movie and i know for sure this is not going to get the attention it deserves because it is a korean film,"[ 4.47279215e-02  5.52808307e-02  1.06982014e-03 -5.66918228e-04
 -3.01647466e-03  5.11982990e-03 -1.12493783e-02 -4.69323946e-03
  1.26441689e-02  1.70987714e-02 -3.66574456e-03 -5.95731102e-03
  8.91503005e-04  8.86488648e-04 -2.09061638e-03  1.68582238e-03
 -1.01713231e-02 -4.62312764e-03  1.57728791e-02 -6.19370164e-03
 -6.04791706e-03 -4.07853629e-03 -9.42118815e-04  5.51543548e-04
 -2.04199906e-02  8.15278757e-03  8.00568145e-03  1.73348340e-03
 -4.14442923e-03 -6.70046499e-03 -5.85047528e-03  1.17991748e-03
 -2.53939279e-03 -1.04488630e-03 -5.99212991e-03  5.27786324e-03
  1.03838905e-03  1.29085975e-02  3.55242263e-03 -5.19575085e-03
  5.65570919e-03 -1.46182673e-03 -2.89165904e-03 -5.13320044e-03
  6.47389609e-03  2.28712615e-03  3.22385039e-03  2.05747946e-03
 -5.75563870e-03  6.57821819e-03  8.61753989e-03  3.81860649e-03
 -8.54725577e-03 -1.63852200e-02 -2.36754113e-05  5.06411865e-03
 -1.18853934e-02 -6.26364211e-03 -2.81383819e-03  3.24513088e-03
 -9.23267286e-03  1.98878068e-03  6.03737868e-03 -7.64760480e-05
  3.26795453e-05 -7.00859493e-03  7.35889189e-03  5.35982708e-03
  2.65614712e-03  3.64305655e-04 -2.88069458e-03  1.23745799e-02
 -4.40659095e-03 -1.05837146e-02 -2.66200886e-03  9.61693644e-04
 -7.92188384e-03 -5.43628493e-03  1.21206949e-02 -9.86879878e-03
  7.99700560e-04 -3.32247978e-03 -2.98176165e-04 -5.30725578e-03
  3.18503170e-03  1.44008908e-03 -4.03554365e-03 -3.14172939e-03
  3.03418166e-03 -3.68278869e-03 -5.69903990e-03  3.38891428e-03
  7.15721748e-04 -7.19974423e-03 -5.18108672e-03 -8.27848352e-03
  4.37055575e-03  3.22817685e-03  3.06314672e-04 -4.68365056e-03]"
